radical_smiles,resonance_radical_smiles,resonance_radical_num_rotatable_bonds,radical_H298 (kcal/mol),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K),unc_radical_H298 (kcal/mol),unc_radical_Sint298 (cal/mol/K),unc_radical_Cp300 (cal/mol/K),unc_radical_Cp400 (cal/mol/K),unc_radical_Cp500 (cal/mol/K),unc_radical_Cp600 (cal/mol/K),unc_radical_Cp800 (cal/mol/K),unc_radical_Cp1000 (cal/mol/K),unc_radical_Cp1500 (cal/mol/K),unc_closed_shell_H298 (kcal/mol),unc_closed_shell_Sint298 (cal/mol/K),unc_closed_shell_Cp300 (cal/mol/K),unc_closed_shell_Cp400 (cal/mol/K),unc_closed_shell_Cp500 (cal/mol/K),unc_closed_shell_Cp600 (cal/mol/K),unc_closed_shell_Cp800 (cal/mol/K),unc_closed_shell_Cp1000 (cal/mol/K),unc_closed_shell_Cp1500 (cal/mol/K),unc_HBI_H298 (kcal/mol),unc_HBI_Sint298 (cal/mol/K),unc_HBI_Cp300 (cal/mol/K),unc_HBI_Cp400 (cal/mol/K),unc_HBI_Cp500 (cal/mol/K),unc_HBI_Cp600 (cal/mol/K),unc_HBI_Cp800 (cal/mol/K),unc_HBI_Cp1000 (cal/mol/K),unc_HBI_Cp1500 (cal/mol/K)
O=C[C](O)C(=O)C(O)OO,O=C[C](O)C(=O)C(O)OO,7,-154.46174542269037,100.91089315858515,dong_pio_liang.py,CBS-QB3,40.890080729111816,49.0966262026805,55.94099943562978,61.58400817472441,69.85924079515654,75.00909658508604,79.9006488573315,O=CC(O)C(=O)C(O)OO,-183.7564053537285,40.69604206500957,47.61518164435946,53.77694072657744,58.392256214149135,64.89520076481836,69.96908221797324,75.81059273422562,121.29569789674954,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cds-OdCsCs) + group(Cds-OdCsH),GAV,81.39465993103812,-20.38480473816439,0.1940386641022442,1.4814445583210372,2.164058709052334,3.1917519605752744,4.964040030338182,5.040014367112804,4.090056123105882,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C[C](O)C(=O)C(O)OO,[O]C=C(O)C(=O)C(O)OO,6,-154.46174542269037,100.91089315858515,dong_pio_liang.py,CBS-QB3,40.890080729111816,49.0966262026805,55.94099943562978,61.58400817472441,69.85924079515654,75.00909658508604,79.9006488573315,O=C(C(O)=CO)C(O)OO,-190.83770554493304,45.28692160611856,54.49606118546844,60.84820267686424,64.58093690248567,69.16537284894838,72.8884894837476,76.51298279158699,111.26481835564051,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH),GAV,88.47596012224267,-10.35392519705536,-4.3968408770067455,-5.399434982787945,-4.907203241234463,-2.996928727761265,0.6938679462081581,2.120607101338436,3.3876660657445115,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C[C](O)C(=O)C(O)OO,[O]C(=C(O)C=O)C(O)OO,6,-154.46174542269037,100.91089315858515,dong_pio_liang.py,CBS-QB3,40.890080729111816,49.0966262026805,55.94099943562978,61.58400817472441,69.85924079515654,75.00909658508604,79.9006488573315,O=CC(O)=C(O)C(O)OO,-189.83770554493304,46.11692160611855,55.046061185468446,60.89820267686424,64.35093690248566,69.04537284894838,72.5284894837476,75.342982791587,111.54481835564054,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)H),GAV,87.47596012224267,-10.63392519705539,-5.226840877006737,-5.949434982787949,-4.95720324123446,-2.766928727761247,0.8138679462081626,2.4806071013384354,4.557666065744499,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC(=O)OC(O[O])C(O)=CO,CC(=O)OC(O[O])C(O)=CO,6,-152.74680970961955,116.7722022212174,dong_pio_liang.py,CBS-QB3,47.08502017420778,56.26446558476556,63.78663477387549,69.89435616481711,78.73174088859606,84.29513371546847,90.78336641870123,CC(=O)OC(OO)C(O)=CO,-210.2929636711281,48.19474187380497,59.4597514340344,67.64240917782026,73.0699808795411,80.47334608030592,86.10577437858508,92.82973231357552,120.7015105162524,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH),GAV,109.64615396150852,-3.929308295035,-1.1097216995971948,-3.195285849268842,-3.855774403944764,-3.1756247147239947,-1.7416051917098514,-1.8106406631166152,-2.0463658948742847,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C[C]1OC(=O)C(O)(C=O)O1,C[C]1OC(=O)C(O)(C=O)O1,3,-151.20588568560996,98.99604009382392,dong_pio_liang.py,CBS-QB3,38.75175068912639,46.65099688435488,52.36963538225383,57.10237044280636,64.24036691151916,68.96888306510515,74.6646515982672,CC1OC(=O)C(O)(C=O)O1,-206.4678776290631,33.63263862332696,44.45434034416825,53.57137667304015,59.78091778202676,67.78860420650095,73.45261950286806,80.49470363288718,101.77049713193117,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + ring(Cyclopentane),GAV,107.36199194345316,-2.7744570381072435,5.119112065799428,2.1966565401866305,-1.201741290786316,-2.678547339220401,-3.5482372949817886,-4.483736437762914,-5.830052034619982,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]C1(O)OC(=O)O1,[O]C1(O)OC(=O)O1,1,-143.9499140543573,79.91168489001242,dong_pio_liang.py,CBS-QB3,22.68561973735545,26.78497139279235,29.58661415897873,31.78784625504494,35.05754018993595,37.16335685956788,39.53458480681334,O=C1OC(O)(O)O1,-191.87648183556405,20.58281070745697,25.848986615678776,30.369560229445508,33.60206500956023,38.23443594646272,41.02586998087954,44.71388145315487,81.41017208413001,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsOs) + group(Cds-OdOsOs) + ring(Cyclobutane),GAV,100.02656778120677,-1.4984871941175868,2.102809029898477,0.9359847771135748,-0.7829460704667781,-1.814218754515288,-3.1768957565267684,-3.862513121311665,-5.179296646341527,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]OCC(=O)CC(=O)OC=O,[O]OCC(=O)CC(=O)OC=O,4,-143.13584405686262,118.10482687532416,dong_pio_liang.py,CBS-QB3,43.61406365203824,50.44576126774124,56.26924123744145,61.1350211861368,68.46254548767179,73.28736100059274,78.89537573667661,O=COC(=O)CC(=O)COO,-175.18948374760996,43.357131931166336,50.51279158699808,56.83596558317399,62.07122370936903,69.40833652007649,74.49030592734225,81.01059273422561,127.61760994263862,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)(Cds-O2d)HH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + group(Cds-OdOsH),GAV,84.15363969074733,-9.51278306731446,0.2569317208719042,-0.0670303192568368,-0.5667243457325384,-0.9362025232322324,-0.9457910324046992,-1.2029449267495096,-2.1152169975489983,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C[C](O)C(=O)O,O=C[C](O)C(=O)O,3,-140.9914516930489,80.98675850973368,dong_pio_liang.py,CBS-QB3,25.032924550098667,29.89417852430709,34.0753971820031,37.72297398055713,43.61898180689487,47.95746910587379,54.04375228256715,O=CC(O)C(=O)O,-167.51912045889102,25.583173996175905,30.650095602294456,35.00478011472276,38.6065965583174,43.99378585086042,47.71749521988527,52.782026768642446,92.63145315487571,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH),GAV,78.62766876584212,-11.64469464514204,-0.5502494460772382,-0.7559170779873661,-0.929382932719662,-0.8836225777602706,-0.3748040439655469,0.239973885988519,1.261725513924702,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C[C](O)C(=O)O,[O]C=C(O)C(=O)O,2,-140.9914516930489,80.98675850973368,dong_pio_liang.py,CBS-QB3,25.032924550098667,29.89417852430709,34.0753971820031,37.72297398055713,43.61898180689487,47.95746910587379,54.04375228256715,O=C(O)C(O)=CO,-154.33770554493307,31.43692160611855,37.74606118546845,41.498202676864246,43.67093690248566,46.25537284894837,48.018489483747615,50.822982791587,87.14481835564055,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-O2d)H) + group(O2s-(Cds-Cd)H) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsOsH),GAV,65.44625385188417,-6.158059845906877,-6.4039970560198825,-7.851882661161358,-7.422805494861144,-5.947962921928529,-2.6363910420534964,-0.0610203778738238,3.220769490980146,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C[C](O)C(=O)O,[O]C(O)=C(O)C=O,3,-140.9914516930489,80.98675850973368,dong_pio_liang.py,CBS-QB3,25.032924550098667,29.89417852430709,34.0753971820031,37.72297398055713,43.61898180689487,47.95746910587379,54.04375228256715,O=CC(O)=C(O)O,-150.30093690248566,33.58862332695985,40.47562141491395,44.057399617590825,45.90912045889101,48.30950286806883,49.655927342256206,51.05409177820268,82.31892925430208,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsCsCs) + group(Cds-O2d(Cds-Cds)H),GAV,61.40948520943676,-1.3321707445684012,-8.555698776861181,-10.581442890606862,-9.982002435587724,-8.186146478333882,-4.6905210611739605,-1.6984582363824146,2.989660504364465,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]OC(O)(O)O,[O]OC(O)(O)O,4,-140.59762240354073,87.25693194280086,dong_pio_liang.py,CBS-QB3,27.90394889246023,31.06173627405965,33.255552038758125,35.07278586651665,37.77853714551519,39.5430088235717,41.69700156615298,OOC(O)(O)O,-163.1512428298279,27.11351816443595,30.356940726577434,32.96980879541109,35.02456978967495,38.287112810707455,40.9736137667304,45.17076481835564,90.66659655831738,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-OsOsOsOs),GAV,74.65362042628718,-3.409664615516519,0.7904307280242833,0.7047955474822167,0.285743243347035,0.0482160768416974,-0.5085756651922679,-1.4306049431587056,-3.473763252202666,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C(O)O[CH]O,O=C(O)O[CH]O,2,-139.23263761822815,79.44410758549047,dong_pio_liang.py,CBS-QB3,25.00128524179369,30.67059759800688,34.68836369566443,37.35392414446893,40.94292162505096,42.99138441820268,44.535586699912784,O=C(O)OCO,-186.4755116615943,26.22012066301721,31.42023468589293,35.09855416756333,38.047507828322416,42.43983703439935,45.2758571396367,48.43133364847632,79.31675391097747,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,99.34287404336617,0.127353674513003,-1.2188354212235204,-0.7496370878860503,-0.4101904718989004,-0.6935836838534897,-1.4969154093483965,-2.284472721434021,-3.8957469485635343,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[O]OC(O)C(O)=C(O)C=O,[O]OC(O)C(O)=C(O)C=O,6,-138.88617088410697,100.61877723721106,dong_pio_liang.py,CBS-QB3,39.60466667455948,47.63885621777661,54.32687977719168,59.85867959369615,68.02735263736881,73.19499564242828,78.47024643990677,O=CC(O)=C(O)C(O)OO,-189.83770554493304,46.11692160611855,55.046061185468446,60.89820267686424,64.35093690248566,69.04537284894838,72.5284894837476,75.342982791587,111.54481835564054,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)H),GAV,103.05153466082606,-10.92604111842948,-6.51225493155907,-7.407204967691833,-6.571322899672559,-4.492257308789505,-1.018020211579568,0.6665061586806758,3.1272636483197687,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC(=O)OC(=O)C(C)(C)O[O],CC(=O)OC(=O)C(C)(C)O[O],5,-138.57546938866346,129.35341036855863,dong_pio_liang.py,CBS-QB3,50.23929864394093,57.16834293244666,63.07502233590345,68.5166433533262,77.53065127706788,84.25346199514343,94.31833379140896,CC(=O)OC(=O)C(C)(C)OO,-172.16692160611854,48.545449330783946,58.11200764818354,66.07095602294454,72.62588910133844,82.19546845124285,89.34579349904398,99.55013384321222,132.14697896749522,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs),GAV,85.69145221745507,-2.793568598936588,1.6938493131569814,-0.9436647157368796,-2.995933687041095,-4.109245748012242,-4.664817174174971,-5.092331503900553,-5.231800051803262,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC(=O)OC(OO)C(=O)CO[O],CC(=O)OC(OO)C(=O)CO[O],7,-138.55423713352457,129.31156834651412,dong_pio_liang.py,CBS-QB3,52.36355999517877,60.28165484406882,66.80027814472156,72.26346547371084,80.55037174001218,86.09069402147227,92.85777178932004,CC(=O)OC(OO)C(=O)COO,-183.4678776290631,49.29217973231357,58.82108986615678,67.39349904397706,74.08919694072658,83.49808795411091,90.74762906309752,98.59221797323136,134.68290630975144,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs),GAV,97.01364049553854,-5.371337963237323,3.0713802628651976,1.4605649779120355,-0.593220899255499,-1.8257314670157427,-2.947716214098733,-4.656935041625246,-5.7344461839113166,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC1(OO)COC(O[O])C(=O)O1,CC1(OO)COC(O[O])C(=O)O1,4,-137.513198744274,113.0973784710692,dong_pio_liang.py,CBS-QB3,46.32884541341115,56.83102957270224,65.25011175950048,71.71951611832213,80.89211059273654,87.21851319902484,95.40258098241992,CC1(OO)COC(OO)C(=O)O1,-194.09871892925435,48.10082217973231,61.54455066921605,72.68900573613769,80.72432122370937,90.18405353728492,97.12030592734229,102.4269980879541,110.59108986615678,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV,108.68552018498032,2.5062886049124278,-1.77197676632116,-4.713521096513809,-7.438893976637203,-9.004805105387234,-9.29194294454838,-9.901792728317446,-7.024417105534184,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC(=O)OC([O])C(=O)C=O,CC(=O)OC([O])C(=O)C=O,4,-137.32439111466107,105.38834650131804,dong_pio_liang.py,CBS-QB3,39.4229312785639,47.32759402242411,53.943597323319786,59.36423463639076,67.07696158969537,71.54962840376673,76.55312386842364,CC(=O)OC(O)C(=O)C=O,-197.4292543021033,37.05449330783939,44.30363288718929,51.22395793499044,56.61022944550669,64.73399617590822,70.70583173996177,77.82342256214149,116.98353728489482,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-OdCsOs) + group(Cds-O2d(Cds-O2d)H),GAV,112.2048631874422,-11.595190783576784,2.3684379707245142,3.023961135234821,2.719639388329348,2.7540051908840724,2.342965413787155,0.8437966638049659,-1.270298693717848,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]OC(O)C(=O)C(O)=CO,[O]OC(O)C(=O)C(O)=CO,6,-137.2741987005459,101.96775295213718,dong_pio_liang.py,CBS-QB3,40.665382041836345,49.48097575464811,56.68601184686662,62.33572973094638,69.96763502454829,74.71173100428298,79.47368636256455,O=C(C(O)=CO)C(O)OO,-190.83770554493304,45.28692160611856,54.49606118546844,60.84820267686424,64.58093690248567,69.16537284894838,72.8884894837476,76.51298279158699,111.26481835564051,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH),GAV,105.66350684438714,-9.29706540350334,-4.621539564282216,-5.015085430820335,-4.16219082999762,-2.245207171539292,0.8022621755999069,1.823241520535376,2.9607035709775573,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C1C(O)OOC1(O)[CH]O,O=C1C(O)OOC1(O)[CH]O,4,-137.00637112739292,104.74964188829028,dong_pio_liang.py,CBS-QB3,42.97172220219962,49.6353144527044,54.6353501163229,58.790745472263005,65.00184603320449,69.06061251718928,73.8818921995447,O=C1C(O)OOC1(O)CO,-195.2848948374761,38.5576481835564,49.11818355640535,57.26478011472276,62.34204588910133,68.67103250478011,73.52831739961759,78.94347992351815,106.78896749521988,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cds-OdCsCs) + ring(Cyclopentane),GAV,110.37852371008316,-2.0393256069295944,4.41407401864322,0.5171308962990508,-2.629429998399864,-3.5513004168383238,-3.669186471575628,-4.467704882428308,-5.06158772397346,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C1[CH]OCC(COO)(OO)O1,O=C1[CH]OCC(COO)(OO)O1,5,-136.236407149553,111.92533317572531,dong_pio_liang.py,CBS-QB3,51.84938124269217,60.94385166638239,67.87110920784298,73.64717920370036,82.32719783955123,88.04699946133844,94.90804725660011,O=C1COCC(COO)(OO)O1,-180.82892925430207,49.03175908221797,62.44346080305929,73.174034416826,81.23757170172084,90.69009560229446,97.1774569789675,102.7931739961759,108.78789674952198,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV,96.69252210474906,3.1374364262033367,2.817622160474201,-1.499609136676895,-5.3029252089830266,-7.590392498020478,-8.36289776274323,-9.130457517629054,-7.885126739575782,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C1[CH]OCC(COO)(OO)O1,[O]C1=COCC(COO)(OO)O1,5,-136.236407149553,111.92533317572531,dong_pio_liang.py,CBS-QB3,51.84938124269217,60.94385166638239,67.87110920784298,73.64717920370036,82.32719783955123,88.04699946133844,94.90804725660011,OOCC1(OO)COC=C(O)O1,-160.2475908221797,54.383766730401526,67.72416826003824,76.81101338432121,82.9485277246654,89.81801147227533,93.76219885277244,103.28879541108984,98.84066921606116,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-Cs(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(23dihydro14dioxin),GAV,76.11118367262668,13.084663959664155,-2.5343854877093577,-6.780316593655847,-8.939904176478237,-9.301348520965036,-7.490813632724098,-5.715199391433998,-8.380748154489723,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
