radical_smiles,resonance_radical_smiles,has_H,has_C,has_N,has_O,Mw (g/mol),num_rings,num_heavy_atoms,num_rotatable_bonds,radical_atom_type
CC(C=O)=C(C)C[O],CC(C=O)=C(C)C[O],True,True,False,True,113.060254528,0,8,4,O
O=C1[CH]CO1,O=C1[CH]CO1,True,True,False,True,71.013304336,1,5,0,C
O=C1[CH]CO1,[O]C1=CCO1,True,True,False,True,71.013304336,1,5,0,O
CCC[CH]OC,CCC[CH]OC,True,True,False,True,87.080989972,0,6,5,C
C=C(C(C)=O)C(C)(C)[C](C)C,C=C(C(C)=O)C(C)(C)[C](C)C,True,True,False,True,153.127940164,0,11,8,C
CC1(O)[CH]O1,CC1(O)[CH]O1,True,True,False,True,73.0289544,1,5,2,C
COC[C](C)C,COC[C](C)C,True,True,False,True,87.080989972,0,6,5,C
C=CC([O])=O,C=CC([O])=O,True,True,False,True,71.013304336,0,5,1,O
C[C]1OC1O,C[C]1OC1O,True,True,False,True,73.0289544,1,5,2,C
[CH2]C1(C)OOC1CO,[CH2]C1(C)OOC1CO,True,True,False,True,117.055169148,1,8,4,C
C=C(CO[O])C(C)=O,C=C(CO[O])C(C)=O,True,True,False,True,115.039519084,0,8,4,O
C=CC(OC)O[O],C=CC(OC)O[O],True,True,False,True,103.039519084,0,7,4,O
O[CH]C1CO1,O[CH]C1CO1,True,True,False,True,73.0289544,1,5,2,C
[O]CC=O,[O]CC=O,True,True,False,True,59.013304336000004,0,4,1,O
[CH2]OC(=C)C(C)=O,[CH2]OC(=C)C(C)=O,True,True,False,True,99.044604464,0,7,4,C
O=[C]COO,O=[C]COO,True,True,False,True,75.00821895600001,0,5,3,C
O=C1[CH]COO1,O=C1[CH]COO1,True,True,False,True,87.00821895600001,1,6,0,C
O=C1[CH]COO1,[O]C1=CCOO1,True,True,False,True,87.00821895600001,1,6,0,O
[CH2]C1=COC(O)C1=C,[CH2]C1=COC(O)C1=C,True,True,False,True,111.044604464,1,8,2,C
[CH2]C1=COC(O)C1=C,C=C1[CH]OC(O)C1=C,True,True,False,True,111.044604464,1,8,1,C
C[CH]C(C)=O,C[CH]C(C)=O,True,True,False,True,71.049689844,0,5,3,C
C[CH]C(C)=O,CC=C(C)[O],True,True,False,True,71.049689844,0,5,2,O
CC[CH]CO,CC[CH]CO,True,True,False,True,73.065339908,0,5,4,C
[O]OC1=COOC1=O,[O]OC1=COOC1=O,True,True,False,True,116.982398132,1,8,1,O
CC(=O)C=CCO[O],CC(=O)C=CCO[O],True,True,False,True,115.039519084,0,8,4,O
CC(C)CO[O],CC(C)CO[O],True,True,False,True,89.060254528,0,6,4,O
C=CC(O)[C]=O,C=CC(O)[C]=O,True,True,False,True,85.0289544,0,6,3,C
O=C1C[CH]O1,O=C1C[CH]O1,True,True,False,True,71.013304336,1,5,0,C
O[C]1COOC1,O[C]1COOC1,True,True,False,True,89.02386902,1,6,1,C
C=C(O)[C](C)C,C=C(O)[C](C)C,True,True,False,True,85.065339908,0,6,4,C
C=C(O)[C](C)C,[CH2]C(O)=C(C)C,True,True,False,True,85.065339908,0,6,4,C
[CH2]OCCCC,[CH2]OCCCC,True,True,False,True,87.080989972,0,6,5,C
C[C](C)C=O,C[C](C)C=O,True,True,False,True,71.049689844,0,5,3,C
C[C](C)C=O,CC(C)=C[O],True,True,False,True,71.049689844,0,5,2,O
[O]C1CCOO1,[O]C1CCOO1,True,True,False,True,89.02386902,1,6,0,O
CC[CH]O,CC[CH]O,True,True,False,True,59.049689844,0,4,3,C
CC(O[O])C1(C)OO1,CC(O[O])C1(C)OO1,True,True,False,True,119.03443370400001,1,8,4,O
C=C(C=O)C[C](C=O)C(=C)C,C=C(C=O)C[C](C=O)C(=C)C,True,True,False,True,151.075904592,0,11,6,C
C=C(C=O)C[C](C=O)C(=C)C,C=C(C=O)CC(=C[O])C(=C)C,True,True,False,True,151.075904592,0,11,5,O
C=C(C=O)C[C](C=O)C(=C)C,[CH2]C(C)=C(C=O)CC(=C)C=O,True,True,False,True,151.075904592,0,11,6,C
[O]CC1(C=O)OO1,[O]CC1(C=O)OO1,True,True,False,True,103.00313357600001,1,7,2,O
CO[C](C)C,CO[C](C)C,True,True,False,True,73.065339908,0,5,4,C
OC1[CH]CO1,OC1[CH]CO1,True,True,False,True,73.0289544,1,5,1,C
C=C(C[O])C(C)=O,C=C(C[O])C(C)=O,True,True,False,True,99.044604464,0,7,3,O
C[CH]C(OC)OO,C[CH]C(OC)OO,True,True,False,True,105.055169148,0,7,6,C
CC1(O[O])CCC1=O,CC1(O[O])CCC1=O,True,True,False,True,115.039519084,1,8,2,O
[CH2]C(=O)C(OO)C(=C)C,[CH2]C(=O)C(OO)C(=C)C,True,True,False,True,129.055169148,0,9,6,C
[CH2]C(=O)C(OO)C(=C)C,C=C(C)C(OO)C(=C)[O],True,True,False,True,129.055169148,0,9,5,O
C=C(C=O)C(C)O[O],C=C(C=O)C(C)O[O],True,True,False,True,115.039519084,0,8,4,O
[CH2]C1(C)OOCC1=O,[CH2]C1(C)OOCC1=O,True,True,False,True,115.039519084,1,8,2,C
[CH2]C(=O)C1(C=O)OO1,[CH2]C(=O)C1(C=O)OO1,True,True,False,True,115.00313357600001,1,8,3,C
[CH2]C(=O)C1(C=O)OO1,C=C([O])C1(C=O)OO1,True,True,False,True,115.00313357600001,1,8,2,O
CC1O[C]1O,CC1O[C]1O,True,True,False,True,73.0289544,1,5,2,C
[O]OCC(=O)C1OO1,[O]OCC(=O)C1OO1,True,True,False,True,118.998048196,1,8,3,O
O=C1[CH]COOC1,O=C1[CH]COOC1,True,True,False,True,101.02386902,1,7,0,C
O=C1[CH]COOC1,[O]C1=CCOOC1,True,True,False,True,101.02386902,1,7,0,O
[CH2]OC(C)C,[CH2]OC(C)C,True,True,False,True,73.065339908,0,5,4,C
C=CC(=O)C(C)O[O],C=CC(=O)C(C)O[O],True,True,False,True,115.039519084,0,8,4,O
CC1OC1O[O],CC1OC1O[O],True,True,False,True,89.02386902,1,6,2,O
[CH2]C1C(=O)C=CC1O,[CH2]C1C(=O)C=CC1O,True,True,False,True,111.044604464,1,8,2,C
[O]C1CCO1,[O]C1CCO1,True,True,False,True,73.0289544,1,5,0,O
C=C(C)[C](C)CO,C=C(C)[C](C)CO,True,True,False,True,99.080989972,0,7,5,C
C=C(C)[C](C)CO,[CH2]C(C)=C(C)CO,True,True,False,True,99.080989972,0,7,5,C
C[C](C)C=CO,C[C](C)C=CO,True,True,False,True,85.065339908,0,6,4,C
C[C](C)C=CO,CC(C)=C[CH]O,True,True,False,True,85.065339908,0,6,4,C
[CH2]C=C(C=O)OO,[CH2]C=C(C=O)OO,True,True,False,True,101.02386902,0,7,4,C
[CH2]C=C(C=O)OO,C=C[C](C=O)OO,True,True,False,True,101.02386902,0,7,4,C
[CH2]C=C(C=O)OO,C=CC(=C[O])OO,True,True,False,True,101.02386902,0,7,3,O
[CH]=CC(=O)O,[CH]=CC(=O)O,True,True,False,True,71.013304336,0,5,1,C
C=C(COO)C(C)O[O],C=C(COO)C(C)O[O],True,True,False,True,133.050083768,0,9,6,O
CC1([CH]CO)COO1,CC1([CH]CO)COO1,True,True,False,True,117.055169148,1,8,4,C
C=C(C=C(C)O)CO[O],C=C(C=C(C)O)CO[O],True,True,False,True,129.055169148,0,9,5,O
CCCCO[O],CCCCO[O],True,True,False,True,89.060254528,0,6,4,O
[CH2]CCCO,[CH2]CCCO,True,True,False,True,73.065339908,0,5,4,C
CC(C)(O[O])C1OO1,CC(C)(O[O])C1OO1,True,True,False,True,119.03443370400001,1,8,4,O
C[CH]C(C)(C)OO,C[CH]C(C)(C)OO,True,True,False,True,103.075904592,0,7,6,C
O=C1[CH]OC=C1,O=C1[CH]OC=C1,True,True,False,True,83.013304336,1,6,0,C
O=C1[CH]OC=C1,[O]C1=COC=C1,True,True,False,True,83.013304336,1,6,0,O
C[C](C)C(C)OO,C[C](C)C(C)OO,True,True,False,True,103.075904592,0,7,6,C
CC=CC(=O)CO[O],CC=CC(=O)CO[O],True,True,False,True,115.039519084,0,8,4,O
C=C(OC(C)(C)[C](C)C)C1OO1,C=C(OC(C)(C)[C](C)C)C1OO1,True,True,False,True,171.10211934,1,12,8,C
CC=C(C=O)CO[O],CC=C(C=O)CO[O],True,True,False,True,115.039519084,0,8,4,O
C=C(C)C=C(O)CO[O],C=C(C)C=C(O)CO[O],True,True,False,True,129.055169148,0,9,5,O
C=C(CO[O])C(C)OO,C=C(CO[O])C(C)OO,True,True,False,True,133.050083768,0,9,6,O
C[CH]CCOC,C[CH]CCOC,True,True,False,True,87.080989972,0,6,5,C
[O]C=C=O,[O]C=C=O,True,True,False,True,56.997654272000005,0,4,0,O
[O]C=C=O,O=[C]C=O,True,True,False,True,56.997654272000005,0,4,1,C
[CH]1COOCO1,[CH]1COOCO1,True,True,False,True,89.02386902,1,6,0,C
C=C1COOC1[C](C)O,C=C1COOC1[C](C)O,True,True,False,True,129.055169148,1,9,3,C
C=CC(O[O])C(C)=O,C=CC(O[O])C(C)=O,True,True,False,True,115.039519084,0,8,4,O
[CH2]C(=C)C(C)CO,[CH2]C(=C)C(C)CO,True,True,False,True,99.080989972,0,7,5,C
C=C(C)C(=O)CO[O],C=C(C)C(=O)CO[O],True,True,False,True,115.039519084,0,8,4,O
O=C1[CH]OOC1,O=C1[CH]OOC1,True,True,False,True,87.00821895600001,1,6,0,C
O=C1[CH]OOC1,[O]C1=COOC1,True,True,False,True,87.00821895600001,1,6,0,O
O=CC1=CC(O)[CH]C1,O=CC1=CC(O)[CH]C1,True,True,False,True,111.044604464,1,8,2,C
[CH2]C1OCOO1,[CH2]C1OCOO1,True,True,False,True,89.02386902,1,6,1,C
[CH2]C(=CO)C(=C)C=O,[CH2]C(=CO)C(=C)C=O,True,True,False,True,111.044604464,0,8,4,C
[CH2]C(=CO)C(=C)C=O,C=C([CH]O)C(=C)C=O,True,True,False,True,111.044604464,0,8,4,C
[CH2]C(C)O,[CH2]C(C)O,True,True,False,True,59.049689844,0,4,3,C
[CH2]C(C)COC,[CH2]C(C)COC,True,True,False,True,87.080989972,0,6,5,C
C=CO[C]=O,C=CO[C]=O,True,True,False,True,71.013304336,0,5,2,C
C=C(C)C(O[O])C(=C)O,C=C(C)C(O[O])C(=C)O,True,True,False,True,129.055169148,0,9,5,O
CC[CH]OC,CC[CH]OC,True,True,False,True,73.065339908,0,5,4,C
[O]OC1CCO1,[O]OC1CCO1,True,True,False,True,89.02386902,1,6,1,O
[CH2]C1=COC=C1O,[CH2]C1=COC=C1O,True,True,False,True,97.0289544,1,7,2,C
[CH2]C1=COC=C1O,C=C1[CH]OC=C1O,True,True,False,True,97.0289544,1,7,1,C
CC1(O[O])CO1,CC1(O[O])CO1,True,True,False,True,89.02386902,1,6,2,O
C[CH]C1OOC1=O,C[CH]C1OOC1=O,True,True,False,True,101.02386902,1,7,2,C
[CH2]CC(C)(C)OO,[CH2]CC(C)(C)OO,True,True,False,True,103.075904592,0,7,6,C
CC(C)[C]=O,CC(C)[C]=O,True,True,False,True,71.049689844,0,5,3,C
[CH]=C(CO)C(C)=O,[CH]=C(CO)C(C)=O,True,True,False,True,99.044604464,0,7,4,C
C[CH]CO,C[CH]CO,True,True,False,True,59.049689844,0,4,3,C
[CH2]C(C)=COCC,[CH2]C(C)=COCC,True,True,False,True,99.080989972,0,7,5,C
[CH2]C(C)=COCC,C=C(C)[CH]OCC,True,True,False,True,99.080989972,0,7,5,C
[CH2]C1=COCC1=CO,[CH2]C1=COCC1=CO,True,True,False,True,111.044604464,1,8,2,C
[CH2]C1=COCC1=CO,C=C1[CH]OCC1=CO,True,True,False,True,111.044604464,1,8,1,C
[CH2]C=C(C)O,[CH2]C=C(C)O,True,True,False,True,71.049689844,0,5,3,C
[CH2]C=C(C)O,C=C[C](C)O,True,True,False,True,71.049689844,0,5,3,C
[CH2]CCCOC,[CH2]CCCOC,True,True,False,True,87.080989972,0,6,5,C
[CH2]CC(OC)OO,[CH2]CC(OC)OO,True,True,False,True,105.055169148,0,7,6,C
O[C]1COC1,O[C]1COC1,True,True,False,True,73.0289544,1,5,1,C
C[CH]O,C[CH]O,True,True,False,True,45.03403978,0,3,2,C
[CH2]OCCC,[CH2]OCCC,True,True,False,True,73.065339908,0,5,4,C
[CH2]C(=O)CC,[CH2]C(=O)CC,True,True,False,True,71.049689844,0,5,3,C
[CH2]C(=O)CC,C=C([O])CC,True,True,False,True,71.049689844,0,5,2,O
C=COCO[O],C=COCO[O],True,True,False,True,89.02386902,0,6,3,O
C=C(O[O])C(C)=O,C=C(O[O])C(C)=O,True,True,False,True,101.02386902,0,7,3,O
[CH2]C(C)=C(C)OC,[CH2]C(C)=C(C)OC,True,True,False,True,99.080989972,0,7,5,C
[CH2]C(C)=C(C)OC,C=C(C)[C](C)OC,True,True,False,True,99.080989972,0,7,5,C
OC=[C]CO,OC=[C]CO,True,True,False,True,73.0289544,0,5,3,C
CCC1(C)OOC[C]1C,CCC1(C)OOC[C]1C,True,True,False,True,129.091554656,1,9,4,C
C=C=C[CH]OC(C)=O,C=C=C[CH]OC(C)=O,True,True,False,True,111.044604464,0,8,3,C
C=C=C[CH]OC(C)=O,C=[C]C=COC(C)=O,True,True,False,True,111.044604464,0,8,3,C
O=C[CH]C1CC=CO1,O=C[CH]C1CC=CO1,True,True,False,True,111.044604464,1,8,2,C
O=C[CH]C1CC=CO1,[O]C=CC1CC=CO1,True,True,False,True,111.044604464,1,8,1,O
[O]OC1COOC1,[O]OC1COOC1,True,True,False,True,105.01878364,1,7,1,O
CCC[C]=O,CCC[C]=O,True,True,False,True,71.049689844,0,5,3,C
O=C[CH]CC=CC=O,O=C[CH]CC=CC=O,True,True,False,True,111.044604464,0,8,4,C
O=C[CH]CC=CC=O,[O]C=CCC=CC=O,True,True,False,True,111.044604464,0,8,3,O
[CH2]C1(CO)OO1,[CH2]C1(CO)OO1,True,True,False,True,89.02386902,1,6,3,C
[CH]=C(O)CO,[CH]=C(O)CO,True,True,False,True,73.0289544,0,5,3,C
C=C(O)CC(=C)CO[O],C=C(O)CC(=C)CO[O],True,True,False,True,129.055169148,0,9,5,O
CC[CH]C=O,CC[CH]C=O,True,True,False,True,71.049689844,0,5,3,C
CC[CH]C=O,CCC=C[O],True,True,False,True,71.049689844,0,5,2,O
[CH2]C(C)C(C)OO,[CH2]C(C)C(C)OO,True,True,False,True,103.075904592,0,7,6,C
CC(C)[O],CC(C)[O],True,True,False,True,59.049689844,0,4,2,O
C=C(C)C(C)(CC)O[O],C=C(C)C(C)(CC)O[O],True,True,False,True,129.091554656,0,9,6,O
O=C1[CH]OC1,O=C1[CH]OC1,True,True,False,True,71.013304336,1,5,0,C
O=C1[CH]OC1,[O]C1=COC1,True,True,False,True,71.013304336,1,5,0,O
C=C(C)C(=C)COC(C)(C)[C](C)C,C=C(C)C(=C)COC(C)(C)[C](C)C,True,True,False,True,181.159240292,0,13,10,C
CCCO[O],CCCO[O],True,True,False,True,75.044604464,0,5,3,O
C=C[C](C)CO,C=C[C](C)CO,True,True,False,True,85.065339908,0,6,4,C
C=C[C](C)CO,[CH2]C=C(C)CO,True,True,False,True,85.065339908,0,6,4,C
C=CC(C)C(C)(C)O[O],C=CC(C)C(C)(C)O[O],True,True,False,True,129.091554656,0,9,6,O
C=[C]OCO,C=[C]OCO,True,True,False,True,73.0289544,0,5,3,C
CCC1(C)C[CH]COO1,CCC1(C)C[CH]COO1,True,True,False,True,129.091554656,1,9,3,C
C=CC(O)=CCO[O],C=CC(O)=CCO[O],True,True,False,True,115.039519084,0,8,4,O
[CH2]C(=C=O)C(C)OO,[CH2]C(=C=O)C(C)OO,True,True,False,True,115.039519084,0,8,5,C
[CH2]C(=C=O)C(C)OO,C=C([C]=O)C(C)OO,True,True,False,True,115.039519084,0,8,5,C
[O]OC=CO,[O]OC=CO,True,True,False,True,75.008218956,0,5,2,O
[CH2]C(C)(C)COO,[CH2]C(C)(C)COO,True,True,False,True,103.075904592,0,7,6,C
[CH2]C(C)OC,[CH2]C(C)OC,True,True,False,True,73.065339908,0,5,4,C
CC1OOC[CH]C1(C)C,CC1OOC[CH]C1(C)C,True,True,False,True,129.091554656,1,9,3,C
O[C]1CC1O,O[C]1CC1O,True,True,False,True,73.0289544,1,5,2,C
O=CC1[CH]C(O)C=C1,O=CC1[CH]C(O)C=C1,True,True,False,True,111.044604464,1,8,2,C
C=CC(O)=CC[C]=O,C=CC(O)=CC[C]=O,True,True,False,True,111.044604464,0,8,4,C
C=C(C)C(=C)OC(C)(C)[C](C)C,C=C(C)C(=C)OC(C)(C)[C](C)C,True,True,False,True,167.143590228,0,12,9,C
C=C1C(O[O])OC1(C)C,C=C1C(O[O])OC1(C)C,True,True,False,True,129.055169148,1,9,3,O
C[CH]C=CO,C[CH]C=CO,True,True,False,True,71.049689844,0,5,3,C
C[CH]C=CO,CC=C[CH]O,True,True,False,True,71.049689844,0,5,3,C
C=C(O)[CH]C,C=C(O)[CH]C,True,True,False,True,71.049689844,0,5,3,C
C=C(O)[CH]C,[CH2]C(O)=CC,True,True,False,True,71.049689844,0,5,3,C
C[C]1CCC(=O)C1,C[C]1CCC(=O)C1,True,True,False,True,97.065339908,1,7,1,C
[CH2]C(=COC)CC,[CH2]C(=COC)CC,True,True,False,True,99.080989972,0,7,5,C
[CH2]C(=COC)CC,C=C([CH]OC)CC,True,True,False,True,99.080989972,0,7,5,C
[CH2]C12COOC1(C)COO2,[CH2]C12COOC1(C)COO2,True,True,False,True,145.050083768,2,10,2,C
C=CC1O[CH]C=CO1,C=CC1O[CH]C=CO1,True,True,False,True,111.044604464,1,8,1,C
C=CCC(C)(CC)O[O],C=CCC(C)(CC)O[O],True,True,False,True,129.091554656,0,9,6,O
O=CC1[CH]OC=CC1,O=CC1[CH]OC=CC1,True,True,False,True,111.044604464,1,8,1,C
[CH2]C(C)=CO,[CH2]C(C)=CO,True,True,False,True,71.049689844,0,5,3,C
[CH2]C(C)=CO,C=C(C)[CH]O,True,True,False,True,71.049689844,0,5,3,C
[O]OC1C=CCO1,[O]OC1C=CCO1,True,True,False,True,101.02386902,1,7,1,O
C[C](COO)C1(C)COO1,C[C](COO)C1(C)COO1,True,True,False,True,147.065733832,1,10,6,C
C[CH]COC,C[CH]COC,True,True,False,True,73.065339908,0,5,4,C
C[CH]OC,C[CH]OC,True,True,False,True,59.049689844,0,4,3,C
C[CH]C(C)C=O,C[CH]C(C)C=O,True,True,False,True,85.065339908,0,6,4,C
[CH2]C(=C)C(C)(CC)OO,[CH2]C(=C)C(C)(CC)OO,True,True,False,True,129.091554656,0,9,7,C
C=CC=C(O)CO[O],C=CC=C(O)CO[O],True,True,False,True,115.039519084,0,8,4,O
[O]OC1C=CC(=O)C1,[O]OC1C=CC(=O)C1,True,True,False,True,113.02386902,1,8,1,O
O=C[CH]C1CO1,O=C[CH]C1CO1,True,True,False,True,85.0289544,1,6,2,C
O=C[CH]C1CO1,[O]C=CC1CO1,True,True,False,True,85.0289544,1,6,1,O
C=CC(C)(O[O])C(C)C,C=CC(C)(O[O])C(C)C,True,True,False,True,129.091554656,0,9,6,O
C=C(C)[CH]CO,C=C(C)[CH]CO,True,True,False,True,85.065339908,0,6,4,C
C=C(C)[CH]CO,[CH2]C(C)=CCO,True,True,False,True,85.065339908,0,6,4,C
[CH2]C1OOC1O,[CH2]C1OOC1O,True,True,False,True,89.02386902,1,6,2,C
CC[CH]C(CC)OOC1C=CCCC1,CC[CH]C(CC)OOC1C=CCCC1,True,True,False,True,197.154154912,1,14,8,C
C=CC(C)(C)C(C)O[O],C=CC(C)(C)C(C)O[O],True,True,False,True,129.091554656,0,9,6,O
CC(C)C1(C)[CH]COO1,CC(C)C1(C)[CH]COO1,True,True,False,True,129.091554656,1,9,4,C
CCN(CC)[O],CCN(CC)[O],True,True,True,True,88.07623894,0,6,4,O
CCN(CC)[O],CC[N+](CC)[O-],True,True,True,True,88.07623894,0,6,4,N
[CH2]C#CCOC(C)=O,[CH2]C#CCOC(C)=O,True,True,False,True,111.044604464,0,8,2,C
[CH2]C#CCOC(C)=O,C=C=[C]COC(C)=O,True,True,False,True,111.044604464,0,8,3,C
[CH2]CC(CC)OO,[CH2]CC(CC)OO,True,True,False,True,103.075904592,0,7,6,C
CCC[O],CCC[O],True,True,False,True,59.049689844,0,4,2,O
C=CC[C](C)CCO,C=CC[C](C)CCO,True,True,False,True,113.096640036,0,8,6,C
[O]OC1C=COC1,[O]OC1C=COC1,True,True,False,True,101.02386902,1,7,1,O
[CH2]C=C=COC(C)=O,[CH2]C=C=COC(C)=O,True,True,False,True,111.044604464,0,8,3,C
[CH2]C=C=COC(C)=O,C=C[C]=COC(C)=O,True,True,False,True,111.044604464,0,8,3,C
C=C1COOCC1(C)O[O],C=C1COOCC1(C)O[O],True,True,False,True,145.050083768,1,10,2,O
[CH2]OCC,[CH2]OCC,True,True,False,True,59.049689844,0,4,3,C
[CH2]CCOC,[CH2]CCOC,True,True,False,True,73.065339908,0,5,4,C
[CH2]C(C)=O,[CH2]C(C)=O,True,True,False,True,57.03403978,0,4,2,C
[CH2]C(C)=O,C=C(C)[O],True,True,False,True,57.03403978,0,4,1,O
[CH2]OC=CC=O,[CH2]OC=CC=O,True,True,False,True,85.0289544,0,6,3,C
C=C(O)C=CCO[O],C=C(O)C=CCO[O],True,True,False,True,115.039519084,0,8,4,O
C=C(C=O)CO[O],C=C(C=O)CO[O],True,True,False,True,101.02386902,0,7,3,O
C=C(C)[C](C)C=O,C=C(C)[C](C)C=O,True,True,False,True,97.065339908,0,7,4,C
C=C(C)[C](C)C=O,[CH2]C(C)=C(C)C=O,True,True,False,True,97.065339908,0,7,4,C
C=C(C)[C](C)C=O,C=C(C)C(C)=C[O],True,True,False,True,97.065339908,0,7,3,O
[CH2]C(C)(C)OO,[CH2]C(C)(C)OO,True,True,False,True,89.060254528,0,6,5,C
C=CC(C)OOC([CH]CC)CC,C=CC(C)OOC([CH]CC)CC,True,True,False,True,171.138504848,0,12,10,C
CC(=O)[C]1CO1,CC(=O)[C]1CO1,True,True,False,True,85.0289544,1,6,2,C
CC(=O)[C]1CO1,CC([O])=C1CO1,True,True,False,True,85.0289544,1,6,1,O
OC[C]1CO1,OC[C]1CO1,True,True,False,True,73.0289544,1,5,2,C
C=C(C)C(=C)OCO[O],C=C(C)C(=C)OCO[O],True,True,False,True,129.055169148,0,9,5,O
C=C(C)O[C](C)C,C=C(C)O[C](C)C,True,True,False,True,99.080989972,0,7,5,C
CC[C]=O,CC[C]=O,True,True,False,True,57.03403978,0,4,2,C
CC=C(C=O)O[O],CC=C(C=O)O[O],True,True,False,True,101.02386902,0,7,3,O
[CH2]C=C(C)OC,[CH2]C=C(C)OC,True,True,False,True,85.065339908,0,6,4,C
[CH2]C=C(C)OC,C=C[C](C)OC,True,True,False,True,85.065339908,0,6,4,C
OC1[CH]O1,OC1[CH]O1,True,True,False,True,59.013304336000004,1,4,1,C
[CH2]CC(C)=O,[CH2]CC(C)=O,True,True,False,True,71.049689844,0,5,3,C
C[C](C)COO,C[C](C)COO,True,True,False,True,89.060254528,0,6,5,C
C[C]1COOC1(C)C,C[C]1COOC1(C)C,True,True,False,True,115.075904592,1,8,3,C
C[CH]C=O,C[CH]C=O,True,True,False,True,57.03403978,0,4,2,C
C[CH]C=O,CC=C[O],True,True,False,True,57.03403978,0,4,1,O
C[CH]C(C)OO,C[CH]C(C)OO,True,True,False,True,89.060254528,0,6,5,C
[O]OC1COC1,[O]OC1COC1,True,True,False,True,89.02386901999999,1,6,1,O
OOC1[CH]COOC1,OOC1[CH]COOC1,True,True,False,True,119.03443370400001,1,8,2,C
C=CC(=O)CO[O],C=CC(=O)CO[O],True,True,False,True,101.02386902,0,7,3,O
O[C]1CO1,O[C]1CO1,True,True,False,True,59.013304336000004,1,4,1,C
[CH]=C(O)OC,[CH]=C(O)OC,True,True,False,True,73.0289544,0,5,3,C
[CH2]C(=O)C(C=C)OO,[CH2]C(=O)C(C=C)OO,True,True,False,True,115.039519084,0,8,5,C
[CH2]C(=O)C(C=C)OO,C=CC(OO)C(=C)[O],True,True,False,True,115.039519084,0,8,4,O
CC12COOC[C]1COO2,CC12COOC[C]1COO2,True,True,False,True,145.050083768,2,10,1,C
[CH2]C(C)(C)OOC,[CH2]C(C)(C)OOC,True,True,False,True,103.075904592,0,7,6,C
C[C]1CCC=CC1OOCC(C)C,C[C]1CCC=CC1OOCC(C)C,True,True,False,True,183.138504848,1,13,7,C
[CH2]C1OOCC1=O,[CH2]C1OOCC1=O,True,True,False,True,101.02386902,1,7,1,C
CCC(C)=C(C)CO[O],CCC(C)=C(C)CO[O],True,True,False,True,129.091554656,0,9,6,O
[CH]1OCO1,[CH]1OCO1,True,True,False,True,59.013304336000004,1,4,0,C
C=C(C)C(C)(C)O[O],C=C(C)C(C)(C)O[O],True,True,False,True,115.075904592,0,8,5,O
CCO[O],CCO[O],True,True,False,True,61.0289544,0,4,2,O
[O]C1COC1,[O]C1COC1,True,True,False,True,73.0289544,1,5,0,O
OCC1[CH]O1,OCC1[CH]O1,True,True,False,True,73.0289544,1,5,2,C
OOC1C[CH]O1,OOC1C[CH]O1,True,True,False,True,89.02386902,1,6,2,C
C=CC(O)(C=C)O[O],C=CC(O)(C=C)O[O],True,True,False,True,115.039519084,0,8,4,O
[CH2]C1OOCC1OO,[CH2]C1OOCC1OO,True,True,False,True,119.03443370400001,1,8,3,C
[O]C1COOC1,[O]C1COOC1,True,True,False,True,89.02386902,1,6,0,O
[CH2]C=COC=CC=O,[CH2]C=COC=CC=O,True,True,False,True,111.044604464,0,8,4,C
[CH2]C=COC=CC=O,C=C[CH]OC=CC=O,True,True,False,True,111.044604464,0,8,4,C
C=C(CO[O])COO,C=C(CO[O])COO,True,True,False,True,119.03443370400001,0,8,5,O
C=C1COOC1(C)CO[O],C=C1COOC1(C)CO[O],True,True,False,True,145.050083768,1,10,3,O
O[CH]C1COO1,O[CH]C1COO1,True,True,False,True,89.02386902,1,6,2,C
OOC1[CH]CCCC1,OOC1[CH]CCCC1,True,True,False,True,115.075904592,1,8,2,C
C[C]1COOC(C)C1,C[C]1COOC(C)C1,True,True,False,True,115.075904592,1,8,2,C
[CH2]C(C)(OC1=COC=C1C)C(=C)C,[CH2]C(C)(OC1=COC=C1C)C(=C)C,True,True,False,True,179.10720472,1,13,7,C
C=C[CH]COOCC(C)C,C=C[CH]COOCC(C)C,True,True,False,True,143.10720472,0,10,8,C
C=C[CH]COOCC(C)C,[CH2]C=CCOOCC(C)C,True,True,False,True,143.10720472,0,10,8,C
COOC[C](C)C,COOC[C](C)C,True,True,False,True,103.075904592,0,7,6,C
[CH2]CO,[CH2]CO,True,True,False,True,45.03403978,0,3,2,C
CC1=C(CO[O])COOC1,CC1=C(CO[O])COOC1,True,True,False,True,145.050083768,1,10,3,O
CCC1(C)[CH]COOC1,CCC1(C)[CH]COOC1,True,True,False,True,129.091554656,1,9,3,C
[CH]=COCO,[CH]=COCO,True,True,False,True,73.0289544,0,5,3,C
C[CH]C(C)OOC,C[CH]C(C)OOC,True,True,False,True,103.075904592,0,7,6,C
CC1=CC(OOCC(C)C)[CH]CC1,CC1=CC(OOCC(C)C)[CH]CC1,True,True,False,True,183.138504848,1,13,7,C
[CH2]C(=C=O)C=O,[CH2]C(=C=O)C=O,True,True,False,True,83.013304336,0,6,2,C
[CH2]C(=C=O)C=O,C=C([C]=O)C=O,True,True,False,True,83.013304336,0,6,2,C
CC1([O])COO1,CC1([O])COO1,True,True,False,True,89.02386902,1,6,1,O
OOCC1[CH]COO1,OOCC1[CH]COO1,True,True,False,True,119.03443370400001,1,8,3,C
